TIME s, IN1D, IN2D,TIME sT, IN1T, IN2T
2.5,0.502502,0.459118,2.5,0.505357,0.430956
2.495,0.493937,0.779751,2.495,0.496792,0.472294
2.49,0.485372,0.875863,2.49,0.488227,0.483662
2.485,0.476806,0.957507,2.485,0.479661,0.491413
2.48,0.471096,1.074289,2.48,0.471096,0.501748
2.476,0.459675,1.105034,2.476,0.465386,0.496064
2.471,0.453965,1.19107,2.471,0.45682,0.490638
2.466,0.448255,1.212773,2.466,0.45111,0.49193
2.461,0.43969,1.277882,2.461,0.43969,0.485213
2.456,0.431124,1.312503,2.456,0.431124,0.471778
2.451,0.422559,1.315086,2.451,0.422559,0.46506
2.446,0.416849,1.387171,2.446,0.416849,0.460668
2.441,0.411138,1.382779,2.441,0.411138,0.445683
2.437,0.402573,1.416366,2.437,0.402573,0.431731
2.432,0.394008,1.428768,2.432,0.396863,0.427855
2.427,0.385442,1.446854,2.427,0.385442,0.417262
2.422,0.379732,1.47424,2.422,0.379732,0.399952
2.417,0.371166,1.450471,2.417,0.371166,0.393234
2.412,0.362601,1.498785,2.412,0.365456,0.384708
2.407,0.354036,1.484317,2.407,0.354036,0.368431
2.402,0.348325,1.484058,2.402,0.348325,0.355771
2.397,0.336905,1.50111,2.397,0.33976,0.351637
2.393,0.33405,1.491551,2.393,0.331195,0.337685
2.388,0.322629,1.509637,2.388,0.322629,0.321408
2.383,0.316919,1.480958,2.383,0.316919,0.316499
2.378,0.308354,1.508086,2.378,0.308354,0.308231
2.373,0.299788,1.497752,2.373,0.299788,0.291438
2.368,0.294078,1.471915,2.368,0.294078,0.281878
2.363,0.285513,1.494393,2.363,0.282658,0.277486
2.358,0.276947,1.469848,2.358,0.276947,0.261984
2.354,0.268382,1.475015,2.354,0.268382,0.250099
2.349,0.262672,1.451762,2.349,0.262672,0.248032
2.344,0.254106,1.452796,2.344,0.251251,0.236922
2.339,0.245541,1.450471,2.339,0.245541,0.222454
2.334,0.236976,1.414558,2.334,0.236976,0.21832
2.329,0.231265,1.436519,2.329,0.231265,0.212377
2.324,0.2227,1.410424,2.324,0.2227,0.197392
2.319,0.214135,1.399314,2.319,0.214135,0.187833
2.314,0.208424,1.386912,2.314,0.205569,0.186282
2.31,0.199859,1.373219,2.31,0.199859,0.174914
2.305,0.191293,1.373219,2.305,0.191293,0.163804
2.3,0.185583,1.336273,2.3,0.185583,0.161479
2.295,0.177018,1.349191,2.295,0.174163,0.15502
2.29,0.165597,1.32878,2.29,0.165597,0.142618
2.285,0.159887,1.304493,2.285,0.159887,0.135901
2.28,0.151322,1.306044,2.28,0.151322,0.135126
2.275,0.145611,1.279949,2.275,0.145611,0.123758
2.271,0.137046,1.27814,2.271,0.137046,0.114198
2.266,0.128481,1.247136,2.266,0.128481,0.114715
2.261,0.12277,1.246361,2.261,0.12277,0.108772
2.256,0.114205,1.232926,2.256,0.114205,0.097404
2.251,0.108495,1.200888,2.251,0.10564,0.093787
2.246,0.097074,1.208381,2.246,0.097074,0.091462
2.241,0.088509,1.182028,2.241,0.088509,0.081644
2.236,0.082799,1.171693,2.236,0.082799,0.074151
2.231,0.074233,1.150765,2.231,0.074233,0.07596
2.227,0.068523,1.140689,2.227,0.068523,0.069242
2.222,0.059958,1.131646,2.222,0.057103,0.059166
2.217,0.051392,1.095733,2.217,0.048537,0.059166
2.212,0.042827,1.104518,2.212,0.042827,0.056582
2.207,0.034262,1.081781,2.207,0.034262,0.046764
2.202,0.028551,1.05827,2.202,0.025696,0.041597
2.197,0.022841,1.052844,2.197,0.019986,0.044181
2.192,0.014276,1.0345,2.192,0.011421,0.035655
2.188,0.00571,1.025457,2.188,0.002855,0.027904
2.183,-0.002855,0.996004,2.183,-0.002855,0.030229
2.178,-0.008565,0.999362,2.178,-0.011421,0.027645
2.173,-0.017131,0.980502,2.173,-0.017131,0.018602
2.168,-0.025696,0.951306,2.168,-0.028551,0.017052
2.163,-0.034262,0.954148,2.163,-0.034262,0.018344
2.158,-0.039972,0.932704,2.158,-0.042827,0.010076
2.153,-0.048537,0.919785,2.153,-0.051392,0.003876
2.148,-0.054247,0.897824,2.148,-0.057103,0.007751
2.144,-0.062813,0.894207,2.144,-0.065668,0.003876
2.139,-0.068523,0.879222,2.139,-0.077088,-0.005942
2.134,-0.079944,0.850802,2.134,-0.082799,-0.003617
2.129,-0.088509,0.855452,2.129,-0.091364,-0.003876
2.124,-0.097074,0.834524,2.124,-0.099929,-0.012402
2.119,-0.10564,0.817214,2.119,-0.10564,-0.01576
2.114,-0.11135,0.804037,2.114,-0.11135,-0.011885
2.109,-0.11706,0.791894,2.109,-0.12277,-0.018602
2.104,-0.125626,0.782334,2.104,-0.128481,-0.024028
2.1,-0.131336,0.754947,2.1,-0.137046,-0.021444
2.095,-0.139901,0.758306,2.095,-0.142756,-0.021444
2.09,-0.151322,0.741254,2.09,-0.151322,-0.029712
2.085,-0.159887,0.718518,2.085,-0.159887,-0.031521
2.08,-0.165597,0.713867,2.08,-0.168452,-0.027645
2.075,-0.174163,0.698365,2.075,-0.177018,-0.035396
2.07,-0.182728,0.68803,2.07,-0.182728,-0.03953
2.065,-0.191293,0.665811,2.065,-0.191293,-0.034621
2.061,-0.197004,0.663227,2.061,-0.199859,-0.037463
2.056,-0.202714,0.650826,2.056,-0.208424,-0.045214
2.051,-0.214135,0.626539,2.051,-0.214135,-0.042889
2.046,-0.2227,0.626281,2.046,-0.2227,-0.040564
2.041,-0.22841,0.611037,2.041,-0.231265,-0.047798
2.036,-0.236976,0.596827,2.036,-0.236976,-0.051932
2.031,-0.242686,0.581842,2.031,-0.245541,-0.046764
2.026,-0.251251,0.575383,2.026,-0.251251,-0.050382
2.021,-0.256961,0.563756,2.021,-0.259817,-0.056066
2.017,-0.265527,0.540503,2.017,-0.265527,-0.052965
2.012,-0.274092,0.541795,2.012,-0.274092,-0.052707
2.007,-0.285513,0.528877,2.007,-0.282658,-0.059424
2.002,-0.291223,0.511824,2.002,-0.288368,-0.060716
1.997,-0.299788,0.50304,1.997,-0.299788,-0.055807
1.992,-0.305499,0.49348,1.992,-0.305499,-0.062525
1.987,-0.314064,0.483146,1.987,-0.314064,-0.066142
1.982,-0.322629,0.462218,1.982,-0.319774,-0.060716
1.978,-0.331195,0.462476,1.978,-0.331195,-0.062008
1.973,-0.336905,0.451108,1.973,-0.336905,-0.068467
1.968,-0.34547,0.429664,1.968,-0.348325,-0.066659
1.963,-0.354036,0.428114,1.963,-0.354036,-0.06485
1.958,-0.359746,0.417779,1.958,-0.359746,-0.070534
1.953,-0.368311,0.404086,1.953,-0.371166,-0.073893
1.948,-0.376877,0.389875,1.948,-0.376877,-0.06795
1.943,-0.382587,0.388325,1.943,-0.382587,-0.070534
1.938,-0.394008,0.375665,1.938,-0.394008,-0.077768
1.934,-0.396863,0.358096,1.934,-0.399718,-0.073118
1.929,-0.408283,0.358096,1.929,-0.408283,-0.071568
1.924,-0.416849,0.349312,1.924,-0.413993,-0.078027
1.919,-0.422559,0.333293,1.919,-0.425414,-0.079835
1.914,-0.431124,0.323733,1.914,-0.433979,-0.07441
1.909,-0.436834,0.320633,1.909,-0.43969,-0.07906
1.904,-0.448255,0.308231,1.904,-0.448255,-0.082936
1.899,-0.453965,0.291954,1.899,-0.453965,-0.078285
1.895,-0.459675,0.292471,1.895,-0.462531,-0.077768
1.89,-0.468241,0.282653,1.89,-0.471096,-0.084744
1.885,-0.479661,0.266893,1.885,-0.479661,-0.082677
1.88,-0.485372,0.262759,1.88,-0.485372,-0.078802
1.875,-0.493937,0.256558,1.875,-0.493937,-0.085003
1.87,-0.499647,0.244932,1.87,-0.499647,-0.088103
1.865,-0.508213,0.231497,1.865,-0.508213,-0.081902
1.86,-0.516778,0.231238,1.86,-0.516778,-0.083711
1.855,-0.525343,0.221937,1.855,-0.525343,-0.089395
1.851,-0.533909,0.20721,1.851,-0.531054,-0.085778
1.846,-0.539619,0.205402,1.846,-0.539619,-0.084486
1.841,-0.551039,0.200234,1.841,-0.551039,-0.089912
1.836,-0.55675,0.187316,1.836,-0.553895,-0.090687
1.831,-0.565315,0.177756,1.831,-0.565315,-0.085519
1.826,-0.571025,0.177756,1.826,-0.571025,-0.089653
1.821,-0.576736,0.166647,1.821,-0.576736,-0.093529
1.816,-0.585301,0.154503,1.816,-0.585301,-0.089137
1.812,-0.593866,0.153728,1.812,-0.593866,-0.087586
1.807,-0.602432,0.148561,1.807,-0.602432,-0.093787
1.802,-0.610997,0.135384,1.802,-0.610997,-0.094045
1.797,-0.616707,0.1297,1.797,-0.616707,-0.088878
1.792,-0.622418,0.127892,1.792,-0.622418,-0.094562
1.787,-0.633838,0.117557,1.787,-0.630983,-0.096629
1.782,-0.639548,0.105672,1.782,-0.639548,-0.089912
1.777,-0.648114,0.107481,1.777,-0.648114,-0.091979
1.772,-0.656679,0.101021,1.772,-0.656679,-0.097404
1.768,-0.662389,0.089137,1.768,-0.662389,-0.094821
1.763,-0.670955,0.085778,1.763,-0.67381,-0.090945
1.758,-0.67952,0.084486,1.758,-0.682375,-0.096888
1.753,-0.688086,0.073118,1.753,-0.688086,-0.09973
1.748,-0.696651,0.063558,1.748,-0.693796,-0.093012
1.743,-0.702361,0.065884,1.743,-0.702361,-0.095337
1.738,-0.708071,0.057099,1.738,-0.708071,-0.099988
1.733,-0.719492,0.046506,1.733,-0.716637,-0.096112
1.729,-0.725202,0.045731,1.729,-0.725202,-0.094821
1.724,-0.733768,0.044956,1.724,-0.733768,-0.100505
1.719,-0.739478,0.033329,1.719,-0.742333,-0.09973
1.714,-0.748043,0.027387,1.714,-0.750898,-0.094304
1.709,-0.753753,0.029712,1.709,-0.756609,-0.100246
1.704,-0.765174,0.019119,1.704,-0.765174,-0.103347
1.699,-0.770884,0.010593,1.699,-0.770884,-0.097146
1.694,-0.77945,0.011885,1.694,-0.782305,-0.096629
1.689,-0.78516,0.00956,1.689,-0.788015,-0.102572
1.685,-0.79658,-0.002584,1.685,-0.79658,-0.099988
1.68,-0.802291,-0.004909,1.68,-0.805146,-0.096888
1.675,-0.808001,-0.003359,1.675,-0.810856,-0.101796
1.67,-0.819421,-0.014727,1.67,-0.819421,-0.10593
1.665,-0.825132,-0.021444,1.665,-0.827987,-0.095337
1.66,-0.830842,-0.018086,1.66,-0.836552,-0.098438
1.655,-0.839407,-0.025062,1.655,-0.842262,-0.108256
1.65,-0.850828,-0.032813,1.65,-0.850828,-0.101538
1.646,-0.856538,-0.033588,1.646,-0.856538,-0.096112
1.641,-0.865103,-0.032554,1.641,-0.867959,-0.105672
1.636,-0.873669,-0.042889,1.636,-0.873669,-0.106705
1.631,-0.879379,-0.048315,1.631,-0.882234,-0.100505
1.626,-0.8908,-0.043147,1.626,-0.893655,-0.102055
1.621,-0.89651,-0.05219,1.621,-0.89651,-0.104897
1.616,-0.90222,-0.058391,1.616,-0.905075,-0.105414
1.611,-0.913641,-0.056582,1.611,-0.913641,-0.100246
1.606,-0.922206,-0.057099,1.606,-0.922206,-0.108514
1.602,-0.927916,-0.065884,1.602,-0.927916,-0.102055
1.597,-0.936482,-0.069501,1.597,-0.939337,-0.099988
1.592,-0.945047,-0.06485,1.592,-0.945047,-0.109031
1.587,-0.950757,-0.073893,1.587,-0.947902,-0.106447
1.582,-0.959323,-0.079577,1.582,-0.959323,-0.103347
1.577,-0.965033,-0.075443,1.577,-0.965033,-0.102055
1.572,-0.973598,-0.078802,1.572,-0.973598,-0.110064
1.567,-0.979308,-0.086553,1.567,-0.979308,-0.105414
1.563,-0.987874,-0.087586,1.563,-0.990729,-0.101796
1.558,-0.996439,-0.083711,1.558,-0.999294,-0.110064
1.553,-1.005005,-0.093012,1.553,-1.005005,-0.109031
1.548,-1.01357,-0.097663,1.548,-1.01357,-0.103863
1.543,-1.01928,-0.09172,1.543,-1.022135,-0.107739
1.538,-1.027846,-0.097921,1.538,-1.027846,-0.110839
1.533,-1.036411,-0.103347,1.533,-1.036411,-0.10593
1.528,-1.044976,-0.102313,1.528,-1.044976,-0.103605
1.523,-1.050687,-0.099213,1.523,-1.053542,-0.110064
1.519,-1.062107,-0.108256,1.519,-1.062107,-0.108514
1.514,-1.070673,-0.111356,1.514,-1.070673,-0.10438
1.509,-1.076383,-0.105672,1.509,-1.076383,-0.109806
1.504,-1.082093,-0.113165,1.504,-1.084948,-0.110581
1.499,-1.090658,-0.118332,1.499,-1.093514,-0.105155
1.494,-1.096369,-0.114456,1.494,-1.099224,-0.104897
1.489,-1.107789,-0.113681,1.489,-1.107789,-0.11239
1.484,-1.113499,-0.121691,1.484,-1.113499,-0.106964
1.479,-1.122065,-0.122207,1.479,-1.122065,-0.104122
1.475,-1.127775,-0.11704,1.475,-1.13063,-0.110839
1.47,-1.139196,-0.125825,1.47,-1.139196,-0.111614
1.465,-1.144906,-0.129442,1.465,-1.144906,-0.107997
1.46,-1.153471,-0.122983,1.46,-1.153471,-0.107222
1.455,-1.159181,-0.127892,1.455,-1.162037,-0.11239
1.45,-1.170602,-0.132025,1.45,-1.170602,-0.108514
1.445,-1.179167,-0.131767,1.445,-1.179167,-0.106447
1.44,-1.184878,-0.126341,1.44,-1.184878,-0.11394
1.436,-1.193443,-0.135126,1.436,-1.193443,-0.111098
1.431,-1.199153,-0.137709,1.431,-1.199153,-0.106447
1.426,-1.207719,-0.130217,1.426,-1.210574,-0.112131
1.421,-1.216284,-0.137193,1.421,-1.216284,-0.114715
1.416,-1.224849,-0.140551,1.416,-1.224849,-0.109031
1.411,-1.23056,-0.137968,1.411,-1.23056,-0.107481
1.406,-1.24198,-0.135643,1.406,-1.24198,-0.114456
1.401,-1.24769,-0.142102,1.401,-1.24769,-0.111873
1.396,-1.256256,-0.144169,1.396,-1.256256,-0.108256
1.392,-1.264821,-0.137451,1.392,-1.267676,-0.113165
1.387,-1.270531,-0.144944,1.387,-1.270531,-0.114973
1.382,-1.279097,-0.148302,1.382,-1.279097,-0.108772
1.377,-1.287662,-0.142618,1.377,-1.287662,-0.111098
1.372,-1.293372,-0.144427,1.372,-1.293372,-0.116007
1.367,-1.299083,-0.149078,1.367,-1.301938,-0.110581
1.362,-1.307648,-0.149078,1.362,-1.310503,-0.109547
1.357,-1.316213,-0.142877,1.357,-1.319069,-0.115232
1.353,-1.324779,-0.151403,1.353,-1.327634,-0.11549
1.348,-1.333344,-0.15347,1.348,-1.333344,-0.109806
1.343,-1.339054,-0.14546,1.343,-1.34191,-0.113681
1.338,-1.350475,-0.151661,1.338,-1.350475,-0.116782
1.333,-1.35333,-0.153987,1.333,-1.356185,-0.111098
1.328,-1.364751,-0.152436,1.328,-1.364751,-0.110839
1.323,-1.373316,-0.148044,1.323,-1.373316,-0.116007
1.318,-1.379026,-0.155278,1.318,-1.379026,-0.114973
1.313,-1.390447,-0.15657,1.313,-1.390447,-0.110323
1.309,-1.399012,-0.149078,1.309,-1.399012,-0.114973
1.304,-1.404722,-0.156312,1.304,-1.404722,-0.11859
1.299,-1.410433,-0.159412,1.299,-1.413288,-0.111614
1.294,-1.418998,-0.154245,1.294,-1.421853,-0.111873
1.289,-1.427563,-0.152436,1.289,-1.427563,-0.117557
1.284,-1.436129,-0.158637,1.284,-1.436129,-0.114715
1.279,-1.441839,-0.158896,1.279,-1.441839,-0.112131
1.274,-1.450404,-0.152436,1.274,-1.450404,-0.117298
1.27,-1.456115,-0.159671,1.27,-1.456115,-0.117815
1.265,-1.467535,-0.162513,1.265,-1.467535,-0.111614
1.26,-1.473245,-0.15502,1.26,-1.473245,-0.115748
1.255,-1.481811,-0.157345,1.255,-1.478956,-0.119107
1.25,0.502502,0.428889,1.25,0.502502,0.426563
1.245,0.496792,0.782076,1.245,0.493937,0.471519
1.24,0.488227,0.859328,1.24,0.488227,0.482887
1.235,0.476806,0.971717,1.235,0.476806,0.490897
1.23,0.471096,1.054653,1.23,0.473951,0.502006
1.226,0.465386,1.107876,1.226,0.465386,0.496839
1.221,0.45682,1.193654,1.221,0.45682,0.488055
1.216,0.45111,1.19908,1.216,0.45111,0.489863
1.211,0.442545,1.284599,1.211,0.442545,0.484179
1.206,0.433979,1.308627,1.206,0.431124,0.470486
1.201,0.428269,1.320512,1.201,0.425414,0.46661
1.196,0.416849,1.375544,1.196,0.416849,0.457309
1.191,0.411138,1.378128,1.191,0.411138,0.444391
1.187,0.399718,1.423342,1.187,0.399718,0.433281
1.182,0.394008,1.413783,1.182,0.394008,0.427855
1.177,0.385442,1.455638,1.177,0.385442,0.415195
1.172,0.379732,1.467264,1.172,0.379732,0.395818
1.167,0.371166,1.447629,1.167,0.371166,0.393492
1.162,0.365456,1.493101,1.162,0.362601,0.384708
1.157,0.356891,1.479149,1.157,0.354036,0.364039
1.152,0.348325,1.492843,1.152,0.348325,0.354479
1.147,0.342615,1.485867,1.147,0.33976,0.34957
1.143,0.33405,1.490776,1.143,0.331195,0.335102
1.138,0.322629,1.505244,1.138,0.325484,0.320891
1.133,0.316919,1.473465,1.133,0.316919,0.314949
1.128,0.308354,1.506536,1.128,0.308354,0.305389
1.123,0.299788,1.488192,1.123,0.299788,0.290404
1.118,0.294078,1.477857,1.118,0.291223,0.283945
1.113,0.285513,1.4807,1.113,0.285513,0.276969
1.108,0.276947,1.465456,1.108,0.276947,0.260175
1.104,0.268382,1.475532,1.104,0.268382,0.249582
1.099,0.262672,1.440911,1.099,0.262672,0.247774
1.094,0.256961,1.457705,1.094,0.254106,0.234855
1.089,0.245541,1.443753,1.089,0.245541,0.220387
1.084,0.236976,1.416625,1.084,0.236976,0.217545
1.079,0.231265,1.430576,1.079,0.231265,0.210827
1.074,0.2227,1.402931,1.074,0.2227,0.197134
1.069,0.21699,1.403965,1.069,0.21699,0.187574
1.064,0.205569,1.378386,1.064,0.205569,0.185507
1.06,0.202714,1.375544,1.06,0.199859,0.174398
1.055,0.191293,1.368052,1.055,0.191293,0.163288
1.05,0.185583,1.331364,1.05,0.182728,0.161221
1.045,0.177018,1.347382,1.045,0.174163,0.15502
1.04,0.171308,1.321287,1.04,0.165597,0.14236
1.035,0.162742,1.309661,1.035,0.159887,0.136934
1.03,0.151322,1.295451,1.03,0.151322,0.133834
1.025,0.145611,1.27969,1.025,0.142756,0.122724
1.021,0.137046,1.275815,1.021,0.137046,0.114456
1.016,0.131336,1.239385,1.016,0.128481,0.114456
1.011,0.12277,1.249461,1.011,0.12277,0.107222
1.006,0.11706,1.226467,1.006,0.114205,0.095854
1.001,0.108495,1.19908,1.001,0.108495,0.094821
996.094,0.099929,1.201663,996.094,0.099929,0.091203
991.211,0.094219,1.178152,991.211,0.091364,0.080352
986.328,0.085654,1.170401,986.328,0.082799,0.073376
981.445,0.079944,1.141981,981.445,0.077088,0.074668
976.563,0.068523,1.143273,976.563,0.065668,0.06795
971.68,0.057103,1.126479,971.68,0.057103,0.057874
966.797,0.051392,1.092891,966.797,0.051392,0.058133
961.914,0.045682,1.100642,961.914,0.042827,0.056066
957.031,0.037117,1.076097,957.031,0.034262,0.046248
952.148,0.028551,1.062145,952.148,0.025696,0.042631
947.266,0.022841,1.043285,947.266,0.019986,0.043664
942.383,0.014276,1.035534,942.383,0.011421,0.033846
937.5,0.00571,1.023649,937.5,0.00571,0.027387
932.617,-0.002855,0.991353,932.617,-0.002855,0.030487
927.734,-0.008565,0.998071,927.734,-0.011421,0.02687
922.852,-0.017131,0.976109,922.852,-0.019986,0.016277
917.969,-0.025696,0.954407,917.969,-0.025696,0.016794
913.086,-0.031406,0.94588,913.086,-0.034262,0.016535
908.203,-0.039972,0.928312,908.203,-0.042827,0.008268
903.32,-0.048537,0.920819,903.32,-0.048537,0.0031
898.438,-0.054247,0.891623,898.438,-0.054247,0.006718
893.555,-0.065668,0.89214,893.555,-0.065668,0.000775
888.672,-0.071378,0.876638,888.672,-0.071378,-0.005684
883.789,-0.079944,0.850285,883.789,-0.079944,-0.003359
878.906,-0.088509,0.850285,878.906,-0.088509,-0.004392
874.023,-0.094219,0.830649,874.023,-0.097074,-0.013177
869.141,-0.10564,0.819539,869.141,-0.10564,-0.01576
