TIME s, IN1D, IN2D,TIME sT, IN1T,IN2T
-1.802,-0.374022,-0.276452,-1.802,-0.374022,-0.322958
-1.807,-0.382587,-0.308748,-1.807,-0.382587,-0.32425
-1.812,-0.391152,-0.321667,-1.812,-0.391152,-0.299705
-1.816,-0.396863,-0.29583,-1.816,-0.396863,-0.330709
-1.821,-0.405428,-0.312624,-1.821,-0.408283,-0.348795
-1.826,-0.411138,-0.335877,-1.826,-0.413993,-0.322958
-1.831,-0.422559,-0.322958,-1.831,-0.422559,-0.325542
-1.836,-0.428269,-0.311332,-1.836,-0.431124,-0.35913
-1.841,-0.436834,-0.346211,-1.841,-0.436834,-0.347503
-1.846,-0.442545,-0.351379,-1.846,-0.4454,-0.330709
-1.851,-0.45111,-0.322958,-1.851,-0.453965,-0.364297
-1.855,-0.459675,-0.351379,-1.855,-0.45682,-0.375924
-1.86,-0.468241,-0.365589,-1.86,-0.468241,-0.343628
-1.865,-0.476806,-0.343628,-1.865,-0.476806,-0.35913
-1.87,-0.482516,-0.339752,-1.87,-0.482516,-0.38755
-1.875,-0.488227,-0.372048,-1.875,-0.488227,-0.368173
-1.88,-0.496792,-0.37334,-1.88,-0.496792,-0.360422
-1.885,-0.502502,-0.350087,-1.885,-0.505357,-0.394009
-1.89,-0.513923,-0.379799,-1.89,-0.513923,-0.396593
-1.895,-0.519633,-0.391426,-1.895,-0.522488,-0.369464
-1.899,-0.528198,-0.365589,-1.899,-0.531054,-0.394009
-1.904,-0.536764,-0.370756,-1.904,-0.536764,-0.410803
-1.909,-0.545329,-0.397885,-1.909,-0.548184,-0.386258
-1.914,-0.553895,-0.383675,-1.914,-0.553895,-0.384966
-1.919,-0.56246,-0.372048,-1.919,-0.565315,-0.413387
-1.924,-0.56817,-0.403052,-1.924,-0.571025,-0.410803
-1.929,-0.57388,-0.408219,-1.929,-0.576736,-0.38755
-1.934,-0.585301,-0.382383,-1.934,-0.585301,-0.414679
-1.938,-0.591011,-0.404344,-1.938,-0.591011,-0.431472
-1.943,-0.599577,-0.42243,-1.943,-0.602432,-0.396593
-1.948,-0.605287,-0.403052,-1.948,-0.608142,-0.406928
-1.953,-0.613852,-0.394009,-1.953,-0.616707,-0.435348
-1.958,-0.619563,-0.426305,-1.958,-0.622418,-0.41597
-1.963,-0.630983,-0.42243,-1.963,-0.630983,-0.406928
-1.968,-0.636693,-0.400468,-1.968,-0.636693,-0.43664
-1.973,-0.645259,-0.427597,-1.973,-0.642404,-0.445683
-1.978,-0.650969,-0.441807,-1.978,-0.653824,-0.414679
-1.982,-0.662389,-0.41597,-1.982,-0.662389,-0.432764
-1.987,-0.670955,-0.41597,-1.987,-0.670955,-0.457309
-1.992,-0.676665,-0.448266,-1.992,-0.67952,-0.428889
-1.997,-0.688086,-0.432764,-1.997,-0.68523,-0.423721
-2.002,-0.690941,-0.419846,-2.002,-0.693796,-0.456017
-2.007,-0.702361,-0.45085,-2.007,-0.702361,-0.45085
-2.012,-0.708071,-0.456017,-2.012,-0.708071,-0.426305
-2.017,-0.716637,-0.428889,-2.017,-0.716637,-0.456017
-2.021,-0.722347,-0.448266,-2.021,-0.722347,-0.470227
-2.026,-0.733768,-0.462476,-2.026,-0.733768,-0.439223
-2.031,-0.736623,-0.443099,-2.031,-0.736623,-0.440515
-2.036,-0.748043,-0.432764,-2.036,-0.748043,-0.471519
-2.041,-0.753753,-0.463768,-2.041,-0.753753,-0.456017
-2.046,-0.762319,-0.46506,-2.046,-0.762319,-0.444391
-2.051,-0.768029,-0.435348,-2.051,-0.770884,-0.468936
-2.056,-0.776595,-0.462476,-2.056,-0.776595,-0.480562
-2.061,-0.78516,-0.477978,-2.061,-0.78516,-0.449558
-2.065,-0.793725,-0.454725,-2.065,-0.793725,-0.459893
-2.07,-0.802291,-0.45085,-2.07,-0.802291,-0.488313
-2.075,-0.808001,-0.477978,-2.075,-0.810856,-0.46506
-2.08,-0.816566,-0.468936,-2.08,-0.816566,-0.456017
-2.085,-0.825132,-0.453434,-2.085,-0.825132,-0.489605
-2.09,-0.830842,-0.480562,-2.09,-0.830842,-0.488313
-2.095,-0.839407,-0.489605,-2.095,-0.839407,-0.459893
-2.1,-0.847973,-0.461185,-2.1,-0.845118,-0.485729
-2.104,-0.856538,-0.474103,-2.104,-0.856538,-0.498648
-2.109,-0.862248,-0.494772,-2.109,-0.862248,-0.472811
-2.114,-0.870814,-0.477978,-2.114,-0.870814,-0.467644
-2.119,-0.879379,-0.463768,-2.119,-0.882234,-0.497356
-2.124,-0.885089,-0.497356,-2.124,-0.885089,-0.489605
-2.129,-0.89651,-0.498648,-2.129,-0.89651,-0.466352
-2.134,-0.90222,-0.467644,-2.134,-0.90222,-0.49994
-2.139,-0.910785,-0.49348,-2.139,-0.910785,-0.508982
-2.144,-0.916496,-0.506399,-2.144,-0.916496,-0.47927
-2.148,-0.927916,-0.481854,-2.148,-0.925061,-0.485729
-2.153,-0.933626,-0.476687,-2.153,-0.933626,-0.515442
-2.158,-0.942192,-0.503815,-2.158,-0.942192,-0.489605
-2.163,-0.950757,-0.494772,-2.163,-0.947902,-0.47927
-2.168,-0.959323,-0.476687,-2.168,-0.959323,-0.510274
-2.173,-0.965033,-0.502523,-2.173,-0.962178,-0.51415
-2.178,-0.973598,-0.515442,-2.178,-0.973598,-0.481854
-2.183,-0.979308,-0.485729,-2.183,-0.979308,-0.505107
-2.188,-0.987874,-0.490897,-2.188,-0.987874,-0.523193
-2.192,-0.993584,-0.518025,-2.192,-0.993584,-0.49348
-2.197,-1.005005,-0.49994,-2.197,-1.005005,-0.488313
-2.202,-1.00786,-0.485729,-2.202,-1.010715,-0.520609
-2.207,-1.01928,-0.516733,-2.207,-1.01928,-0.518025
-2.212,-1.024991,-0.519317,-2.212,-1.027846,-0.488313
-2.217,-1.033556,-0.490897,-2.217,-1.033556,-0.515442
-2.222,-1.042121,-0.510274,-2.222,-1.042121,-0.52836
-2.227,-1.050687,-0.529652,-2.227,-1.050687,-0.497356
-2.231,-1.059252,-0.505107,-2.231,-1.059252,-0.49994
-2.236,-1.064962,-0.496064,-2.236,-1.064962,-0.527068
-2.241,-1.073528,-0.524484,-2.241,-1.073528,-0.506399
-2.246,-1.082093,-0.521901,-2.246,-1.082093,-0.497356
-2.251,-1.090658,-0.49348,-2.251,-1.087803,-0.523193
-2.256,-1.096369,-0.534819,-2.256,-1.096369,-0.530944
-2.261,-1.104934,-0.530944,-2.261,-1.104934,-0.498648
-2.266,-1.113499,-0.503815,-2.266,-1.113499,-0.511566
-2.271,-1.11921,-0.51415,-2.271,-1.122065,-0.538695
-2.275,-1.127775,-0.529652,-2.275,-1.127775,-0.510274
-2.28,-1.133485,-0.527068,-2.28,-1.13634,-0.501231
-2.285,-1.142051,-0.515442,-2.285,-1.142051,-0.532235
-2.29,-1.150616,-0.534819,-2.29,-1.153471,-0.530944
-2.295,-1.156326,-0.545154,-2.295,-1.159181,-0.501231
-2.3,-1.164892,-0.512858,-2.3,-1.167747,-0.527068
-2.305,-1.173457,-0.52836,-2.305,-1.176312,-0.541278
-2.31,-1.182022,-0.543862,-2.31,-1.182022,-0.512858
-2.314,-1.187733,-0.52836,-2.314,-1.193443,-0.508982
-2.319,-1.199153,-0.519317,-2.319,-1.199153,-0.538695
-2.324,-1.207719,-0.545154,-2.324,-1.207719,-0.525776
-2.329,-1.213429,-0.545154,-2.329,-1.213429,-0.507691
-2.334,-1.219139,-0.51415,-2.334,-1.221994,-0.537403
-2.339,-1.23056,-0.539986,-2.339,-1.227705,-0.545154
-2.344,-1.23627,-0.554197,-2.344,-1.23627,-0.512858
-2.349,-1.244835,-0.524484,-2.349,-1.244835,-0.525776
-2.354,-1.253401,-0.520609,-2.354,-1.253401,-0.551613
-2.358,-1.261966,-0.551613,-2.358,-1.259111,-0.524484
-2.363,-1.270531,-0.539986,-2.363,-1.267676,-0.515442
-2.368,-1.276242,-0.524484,-2.368,-1.276242,-0.545154
-2.373,-1.284807,-0.547737,-2.373,-1.284807,-0.549029
-2.378,-1.290517,-0.559364,-2.378,-1.290517,-0.518025
-2.383,-1.299083,-0.52836,-2.383,-1.299083,-0.539986
-2.388,-1.307648,-0.537403,-2.388,-1.307648,-0.555488
-2.393,-1.316213,-0.559364,-2.393,-1.313358,-0.529652
-2.397,-1.321924,-0.541278,-2.397,-1.321924,-0.523193
-2.402,-1.330489,-0.52836,-2.402,-1.330489,-0.552905
-2.407,-1.336199,-0.55678,-2.407,-1.336199,-0.547737
-2.412,-1.34762,-0.559364,-2.412,-1.34762,-0.521901
-2.417,-1.35333,-0.529652,-2.417,-1.35333,-0.550321
-2.422,-1.35904,-0.555488,-2.422,-1.35904,-0.560656
-2.427,-1.367606,-0.568407,-2.427,-1.367606,-0.527068
-2.432,-1.376171,-0.538695,-2.432,-1.376171,-0.533527
-2.437,-1.387592,-0.536111,-2.437,-1.387592,-0.559364
-2.441,-1.393302,-0.560656,-2.441,-1.390447,-0.539986
-2.446,-1.401867,-0.552905,-2.446,-1.401867,-0.52836
-2.451,-1.407578,-0.533527,-2.451,-1.407578,-0.55678
-2.456,-1.416143,-0.561948,-2.456,-1.416143,-0.563239
-2.461,-1.421853,-0.57099,-2.461,-1.421853,-0.532235
-2.466,-1.430418,-0.54257,-2.466,-1.433274,-0.547737
-2.471,-1.438984,-0.541278,-2.471,-1.438984,-0.569699
-2.476,-1.447549,-0.57099,-2.476,-1.447549,-0.54257
-2.48,-1.45326,-0.550321,-2.48,-1.45326,-0.533527
-2.485,-1.461825,-0.538695,-2.485,-1.46468,-0.563239
-2.49,-1.47039,-0.564531,-2.49,-1.47039,-0.558072
-2.495,-1.476101,-0.57099,-2.495,-1.476101,-0.530944
