TIME s, IN1D,IN2D,TIME sT,IN1T, IN2T
-1.836,-0.431124,0.460926,-1.836,-0.433979,-0.080869
-1.841,-0.43969,0.445941,-1.841,-0.43969,-0.084486
-1.846,-0.448255,0.429147,-1.846,-0.448255,-0.089912
-1.851,-0.45682,0.410286,-1.851,-0.45682,-0.085261
-1.855,-0.465386,0.404602,-1.855,-0.465386,-0.084228
-1.86,-0.471096,0.388325,-1.86,-0.471096,-0.090945
-1.865,-0.479661,0.367914,-1.865,-0.479661,-0.090687
-1.87,-0.485372,0.363005,-1.87,-0.485372,-0.085519
-1.875,-0.493937,0.350087,-1.875,-0.496792,-0.091203
-1.88,-0.502502,0.332518,-1.88,-0.499647,-0.094821
-1.885,-0.511068,0.3196,-1.885,-0.508213,-0.089137
-1.89,-0.516778,0.31314,-1.89,-0.516778,-0.089137
-1.895,-0.525343,0.296347,-1.895,-0.525343,-0.095079
-1.899,-0.533909,0.279294,-1.899,-0.533909,-0.092754
-1.904,-0.539619,0.275419,-1.904,-0.542474,-0.09017
-1.909,-0.551039,0.263276,-1.909,-0.551039,-0.095596
-1.914,-0.55675,0.245448,-1.914,-0.55675,-0.098179
-1.919,-0.565315,0.237956,-1.919,-0.565315,-0.092237
-1.924,-0.571025,0.230463,-1.924,-0.57388,-0.093787
-1.929,-0.582446,0.212894,-1.929,-0.582446,-0.100246
-1.934,-0.588156,0.200493,-1.934,-0.588156,-0.095596
-1.938,-0.593866,0.197909,-1.938,-0.593866,-0.093787
-1.943,-0.602432,0.182665,-1.943,-0.602432,-0.100246
-1.948,-0.610997,0.16923,-1.948,-0.610997,-0.100763
-1.953,-0.616707,0.164321,-1.953,-0.619563,-0.094821
-1.958,-0.625273,0.157345,-1.958,-0.625273,-0.098954
-1.963,-0.633838,0.141068,-1.963,-0.633838,-0.103088
-1.968,-0.639548,0.130992,-1.968,-0.639548,-0.097663
-1.973,-0.648114,0.1297,-1.973,-0.650969,-0.096371
-1.978,-0.656679,0.11394,-1.978,-0.656679,-0.10283
-1.982,-0.662389,0.103605,-1.982,-0.662389,-0.101796
-1.987,-0.67381,0.099988,-1.987,-0.67381,-0.096888
-1.992,-0.682375,0.092237,-1.992,-0.682375,-0.102572
-1.997,-0.690941,0.079319,-1.997,-0.688086,-0.104897
-2.002,-0.696651,0.071826,-2.002,-0.696651,-0.099213
-2.007,-0.705216,0.069759,-2.007,-0.705216,-0.100246
-2.012,-0.710927,0.055549,-2.012,-0.710927,-0.105672
-2.017,-0.719492,0.047023,-2.017,-0.719492,-0.101796
-2.021,-0.725202,0.045473,-2.021,-0.728057,-0.099213
-2.026,-0.736623,0.036946,-2.026,-0.736623,-0.105155
-2.031,-0.742333,0.026095,-2.031,-0.742333,-0.106447
-2.036,-0.748043,0.021703,-2.036,-0.750898,-0.099988
-2.041,-0.756609,0.018861,-2.041,-0.756609,-0.104122
-2.046,-0.768029,0.005942,-2.046,-0.765174,-0.107997
-2.051,-0.773739,-0.000775,-2.051,-0.770884,-0.10283
-2.056,-0.782305,-0.000258,-2.056,-0.782305,-0.10128
-2.061,-0.79087,-0.011368,-2.061,-0.788015,-0.107481
-2.065,-0.79658,-0.018602,-2.065,-0.79658,-0.107481
-2.07,-0.808001,-0.021186,-2.07,-0.805146,-0.101538
-2.075,-0.813711,-0.023511,-2.075,-0.810856,-0.106964
-2.08,-0.819421,-0.035138,-2.08,-0.819421,-0.109806
-2.085,-0.827987,-0.040047,-2.085,-0.827987,-0.103605
-2.09,-0.836552,-0.037463,-2.09,-0.836552,-0.103605
-2.095,-0.842262,-0.050123,-2.095,-0.842262,-0.109031
-2.1,-0.853683,-0.056066,-2.1,-0.850828,-0.105414
-2.104,-0.856538,-0.055549,-2.104,-0.859393,-0.103605
-2.109,-0.867959,-0.059424,-2.109,-0.867959,-0.107997
-2.114,-0.873669,-0.067692,-2.114,-0.873669,-0.110323
-2.119,-0.882234,-0.070792,-2.119,-0.885089,-0.103863
-2.124,-0.893655,-0.069501,-2.124,-0.893655,-0.10593
-2.129,-0.899365,-0.080869,-2.129,-0.899365,-0.111356
-2.134,-0.90793,-0.085261,-2.134,-0.90793,-0.106447
-2.139,-0.913641,-0.082419,-2.139,-0.913641,-0.10438
-2.144,-0.925061,-0.088878,-2.144,-0.922206,-0.110323
-2.148,-0.927916,-0.095079,-2.148,-0.930771,-0.110323
-2.153,-0.936482,-0.095854,-2.153,-0.939337,-0.104639
-2.158,-0.945047,-0.094821,-2.158,-0.945047,-0.109547
-2.163,-0.950757,-0.104897,-2.163,-0.953612,-0.112648
-2.168,-0.959323,-0.108256,-2.168,-0.959323,-0.106964
-2.173,-0.965033,-0.103605,-2.173,-0.965033,-0.10593
-2.178,-0.976453,-0.113423,-2.178,-0.976453,-0.111873
-2.183,-0.982164,-0.116265,-2.183,-0.982164,-0.109547
-2.188,-0.990729,-0.115748,-2.188,-0.990729,-0.105672
-2.192,-1.002149,-0.116782,-2.192,-0.999294,-0.111356
-2.197,-1.00786,-0.123241,-2.197,-1.005005,-0.113423
-2.202,-1.01357,-0.125825,-2.202,-1.01357,-0.106705
-2.207,-1.022135,-0.120916,-2.207,-1.022135,-0.107222
-2.212,-1.030701,-0.131767,-2.212,-1.030701,-0.113681
-2.217,-1.036411,-0.133576,-2.217,-1.036411,-0.108772
-2.222,-1.044976,-0.130217,-2.222,-1.047832,-0.106964
-2.227,-1.053542,-0.134609,-2.227,-1.053542,-0.11239
-2.231,-1.062107,-0.138485,-2.231,-1.062107,-0.113423
-2.236,-1.070673,-0.139001,-2.236,-1.070673,-0.107739
-2.241,-1.079238,-0.135901,-2.241,-1.079238,-0.111873
-2.246,-1.084948,-0.144944,-2.246,-1.084948,-0.115232
-2.251,-1.093514,-0.147011,-2.251,-1.093514,-0.109806
-2.256,-1.099224,-0.140551,-2.256,-1.099224,-0.108514
-2.261,-1.107789,-0.148819,-2.261,-1.110644,-0.114456
-2.266,-1.116355,-0.150369,-2.266,-1.116355,-0.113681
-2.271,-1.12492,-0.149336,-2.271,-1.12492,-0.107997
-2.275,-1.13063,-0.147786,-2.275,-1.13063,-0.113165
-2.28,-1.139196,-0.154503,-2.28,-1.142051,-0.116265
-2.285,-1.147761,-0.156312,-2.285,-1.147761,-0.110064
-2.29,-1.156326,-0.149594,-2.29,-1.156326,-0.110323
-2.295,-1.162037,-0.159154,-2.295,-1.164892,-0.11549
-2.3,-1.170602,-0.159929,-2.3,-1.170602,-0.11239
-2.305,-1.179167,-0.156053,-2.305,-1.179167,-0.109289
-2.31,-1.187733,-0.157604,-2.31,-1.184878,-0.114973
-2.314,-1.196298,-0.162254,-2.314,-1.196298,-0.116265
-2.319,-1.202008,-0.162254,-2.319,-1.204864,-0.110323
-2.324,-1.210574,-0.157862,-2.324,-1.210574,-0.112648
-2.329,-1.216284,-0.16613,-2.329,-1.216284,-0.117815
-2.334,-1.224849,-0.167422,-2.334,-1.227705,-0.11239
-2.339,-1.233415,-0.161738,-2.339,-1.233415,-0.110581
-2.344,-1.239125,-0.16613,-2.344,-1.24198,-0.116265
-2.349,-1.24769,-0.168713,-2.349,-1.250546,-0.115748
-2.354,-1.256256,-0.16768,-2.354,-1.256256,-0.110323
-2.358,-1.264821,-0.163546,-2.358,-1.267676,-0.115232
-2.363,-1.270531,-0.171814,-2.363,-1.273387,-0.118074
-2.368,-1.281952,-0.172072,-2.368,-1.281952,-0.111614
-2.373,-1.287662,-0.165096,-2.373,-1.287662,-0.111356
-2.378,-1.293372,-0.173622,-2.378,-1.293372,-0.11704
-2.383,-1.301938,-0.173881,-2.383,-1.301938,-0.113681
-2.388,-1.310503,-0.171297,-2.388,-1.313358,-0.110839
-2.393,-1.319069,-0.169747,-2.393,-1.319069,-0.115748
-2.397,-1.327634,-0.174914,-2.397,-1.327634,-0.118074
-2.402,-1.333344,-0.174914,-2.402,-1.336199,-0.111873
-2.407,-1.339054,-0.16923,-2.407,-1.34191,-0.113165
-2.412,-1.350475,-0.178531,-2.412,-1.350475,-0.119365
-2.417,-1.356185,-0.178273,-2.417,-1.356185,-0.114456
-2.422,-1.364751,-0.173106,-2.422,-1.364751,-0.112131
-2.427,-1.376171,-0.17724,-2.427,-1.376171,-0.118332
-2.432,-1.381881,-0.179048,-2.432,-1.381881,-0.118849
-2.437,-1.390447,-0.178531,-2.437,-1.390447,-0.112648
-2.441,-1.399012,-0.173622,-2.441,-1.399012,-0.116265
-2.446,-1.404722,-0.181632,-2.446,-1.404722,-0.120141
-2.451,-1.413288,-0.18189,-2.451,-1.413288,-0.114715
-2.456,-1.421853,-0.175173,-2.456,-1.418998,-0.112906
-2.461,-1.427563,-0.182407,-2.461,-1.424708,-0.119365
-2.466,-1.436129,-0.18189,-2.466,-1.436129,-0.118074
-2.471,-1.441839,-0.180082,-2.471,-1.444694,-0.113165
-2.476,-1.45326,-0.17724,-2.476,-1.450404,-0.118849
-2.48,-1.461825,-0.182665,-2.48,-1.456115,-0.121174
-2.485,-1.467535,-0.183182,-2.485,-1.467535,-0.114973
-2.49,-1.473245,-0.176206,-2.49,-1.473245,-0.11549
-2.495,-1.481811,-0.184215,-2.495,-1.481811,-0.120916
