TIME s, IN1D, IN2D,TIME sT, IN1T, IN2T
-1.802,-0.376877,-0.055549,-1.802,-0.376877,-0.060199
-1.807,-0.382587,-0.051157,-1.807,-0.382587,-0.067175
-1.812,-0.391152,-0.054257,-1.812,-0.391152,-0.0633
-1.816,-0.399718,-0.059683,-1.816,-0.396863,-0.059941
-1.821,-0.408283,-0.058133,-1.821,-0.408283,-0.067434
-1.826,-0.416849,-0.055807,-1.826,-0.413993,-0.068984
-1.831,-0.422559,-0.063817,-1.831,-0.422559,-0.063041
-1.836,-0.431124,-0.06485,-1.836,-0.433979,-0.06795
-1.841,-0.43969,-0.059941,-1.841,-0.436834,-0.073893
-1.846,-0.448255,-0.0664,-1.846,-0.442545,-0.06795
-1.851,-0.453965,-0.069242,-1.851,-0.453965,-0.067175
-1.855,-0.462531,-0.0664,-1.855,-0.462531,-0.07441
-1.86,-0.471096,-0.065108,-1.86,-0.468241,-0.072343
-1.865,-0.479661,-0.071826,-1.865,-0.476806,-0.068467
-1.87,-0.485372,-0.071568,-1.87,-0.485372,-0.07441
-1.875,-0.496792,-0.067175,-1.875,-0.493937,-0.078802
-1.88,-0.499647,-0.074668,-1.88,-0.499647,-0.072601
-1.885,-0.511068,-0.076477,-1.885,-0.508213,-0.073893
-1.89,-0.516778,-0.071826,-1.89,-0.513923,-0.08061
-1.895,-0.525343,-0.073635,-1.895,-0.522488,-0.07751
-1.899,-0.533909,-0.080094,-1.899,-0.531054,-0.073635
-1.904,-0.542474,-0.07751,-1.904,-0.539619,-0.080094
-1.909,-0.551039,-0.074151,-1.909,-0.548184,-0.082677
-1.914,-0.55675,-0.082161,-1.914,-0.55675,-0.075701
-1.919,-0.565315,-0.082936,-1.919,-0.565315,-0.079577
-1.924,-0.571025,-0.07751,-1.924,-0.571025,-0.085261
-1.929,-0.582446,-0.082677,-1.929,-0.576736,-0.079577
-1.934,-0.585301,-0.085261,-1.934,-0.585301,-0.077768
-1.938,-0.593866,-0.082161,-1.938,-0.591011,-0.084744
-1.943,-0.602432,-0.080094,-1.943,-0.602432,-0.083969
-1.948,-0.610997,-0.086811,-1.948,-0.608142,-0.079835
-1.953,-0.616707,-0.086811,-1.953,-0.616707,-0.084486
-1.958,-0.622418,-0.081386,-1.958,-0.622418,-0.089395
-1.963,-0.633838,-0.088103,-1.963,-0.630983,-0.082677
-1.968,-0.639548,-0.089912,-1.968,-0.636693,-0.082677
-1.973,-0.648114,-0.085519,-1.973,-0.648114,-0.089395
-1.978,-0.659534,-0.085261,-1.978,-0.656679,-0.086553
-1.982,-0.665245,-0.091203,-1.982,-0.662389,-0.082419
-1.987,-0.67381,-0.089395,-1.987,-0.67381,-0.08862
-1.992,-0.682375,-0.085778,-1.992,-0.682375,-0.09172
-1.997,-0.690941,-0.092495,-1.997,-0.688086,-0.084486
-2.002,-0.696651,-0.093529,-2.002,-0.693796,-0.087586
-2.007,-0.705216,-0.088103,-2.007,-0.702361,-0.09327
-2.012,-0.710927,-0.091462,-2.012,-0.708071,-0.088361
-2.017,-0.719492,-0.095337,-2.017,-0.716637,-0.085519
-2.021,-0.725202,-0.091979,-2.021,-0.722347,-0.092495
-2.026,-0.733768,-0.089395,-2.026,-0.733768,-0.092495
-2.031,-0.742333,-0.096629,-2.031,-0.739478,-0.086811
-2.036,-0.750898,-0.096629,-2.036,-0.748043,-0.090945
-2.041,-0.756609,-0.090687,-2.041,-0.753753,-0.096112
-2.046,-0.765174,-0.096888,-2.046,-0.765174,-0.089653
-2.051,-0.770884,-0.098179,-2.051,-0.770884,-0.08862
-2.056,-0.782305,-0.094045,-2.056,-0.77945,-0.096888
-2.061,-0.788015,-0.09327,-2.061,-0.788015,-0.093787
-2.065,-0.793725,-0.098954,-2.065,-0.793725,-0.089395
-2.07,-0.805146,-0.097146,-2.07,-0.805146,-0.095337
-2.075,-0.810856,-0.09327,-2.075,-0.810856,-0.099213
-2.08,-0.819421,-0.09973,-2.08,-0.819421,-0.092237
-2.085,-0.827987,-0.101021,-2.085,-0.825132,-0.094562
-2.09,-0.833697,-0.095596,-2.09,-0.833697,-0.099988
-2.095,-0.842262,-0.097146,-2.095,-0.839407,-0.096112
-2.1,-0.847973,-0.102572,-2.1,-0.847973,-0.09172
-2.104,-0.856538,-0.099213,-2.104,-0.856538,-0.098179
-2.109,-0.865103,-0.096371,-2.109,-0.862248,-0.09973
-2.114,-0.873669,-0.102572,-2.114,-0.870814,-0.093012
-2.119,-0.882234,-0.103347,-2.119,-0.882234,-0.096112
-2.124,-0.8908,-0.097146,-2.124,-0.8908,-0.101538
-2.129,-0.89651,-0.10128,-2.129,-0.89651,-0.096371
-2.134,-0.905075,-0.10438,-2.134,-0.90222,-0.094045
-2.139,-0.913641,-0.100505,-2.139,-0.910785,-0.100505
-2.144,-0.922206,-0.098179,-2.144,-0.916496,-0.099471
-2.148,-0.927916,-0.104639,-2.148,-0.927916,-0.094562
-2.153,-0.936482,-0.103863,-2.153,-0.936482,-0.099213
-2.158,-0.945047,-0.098438,-2.158,-0.942192,-0.103347
-2.163,-0.953612,-0.104897,-2.163,-0.947902,-0.095854
-2.168,-0.959323,-0.10593,-2.168,-0.959323,-0.097146
-2.173,-0.965033,-0.100763,-2.173,-0.965033,-0.103347
-2.178,-0.976453,-0.101796,-2.178,-0.973598,-0.099471
-2.183,-0.982164,-0.106705,-2.183,-0.979308,-0.095337
-2.188,-0.990729,-0.103605,-2.188,-0.990729,-0.101538
-2.192,-0.999294,-0.100246,-2.192,-0.996439,-0.103605
-2.197,-1.00786,-0.107222,-2.197,-1.005005,-0.096629
-2.202,-1.010715,-0.107997,-2.202,-1.010715,-0.099988
-2.207,-1.022135,-0.102572,-2.207,-1.01928,-0.105155
-2.212,-1.030701,-0.106447,-2.212,-1.027846,-0.100246
-2.217,-1.036411,-0.109031,-2.217,-1.036411,-0.097404
-2.222,-1.044976,-0.105672,-2.222,-1.044976,-0.104122
-2.227,-1.053542,-0.103347,-2.227,-1.050687,-0.103347
-2.231,-1.062107,-0.109806,-2.231,-1.062107,-0.098696
-2.236,-1.067817,-0.109806,-2.236,-1.070673,-0.102572
-2.241,-1.076383,-0.103347,-2.241,-1.076383,-0.107739
-2.246,-1.082093,-0.109806,-2.246,-1.082093,-0.101021
-2.251,-1.093514,-0.111098,-2.251,-1.090658,-0.099988
-2.256,-1.099224,-0.106447,-2.256,-1.099224,-0.107481
-2.261,-1.107789,-0.106189,-2.261,-1.107789,-0.10438
-2.266,-1.113499,-0.111356,-2.266,-1.113499,-0.09973
-2.271,-1.12492,-0.108256,-2.271,-1.12492,-0.105414
-2.275,-1.13063,-0.105414,-2.275,-1.127775,-0.107739
-2.28,-1.139196,-0.111356,-2.28,-1.13634,-0.101021
-2.285,-1.144906,-0.112131,-2.285,-1.144906,-0.103088
-2.29,-1.156326,-0.106447,-2.29,-1.153471,-0.108772
-2.295,-1.162037,-0.108772,-2.295,-1.159181,-0.10438
-2.3,-1.167747,-0.113423,-2.3,-1.170602,-0.100505
-2.305,-1.179167,-0.109289,-2.305,-1.179167,-0.107222
-2.31,-1.184878,-0.106705,-2.31,-1.184878,-0.107997
-2.314,-1.193443,-0.113165,-2.314,-1.193443,-0.101538
-2.319,-1.202008,-0.112648,-2.319,-1.199153,-0.105414
-2.324,-1.210574,-0.106705,-2.324,-1.207719,-0.110581
-2.329,-1.216284,-0.112131,-2.329,-1.213429,-0.104122
-2.334,-1.224849,-0.114198,-2.334,-1.224849,-0.102572
-2.339,-1.23056,-0.109547,-2.339,-1.23056,-0.109289
-2.344,-1.239125,-0.107997,-2.344,-1.23627,-0.106964
-2.349,-1.24769,-0.11394,-2.349,-1.244835,-0.101796
-2.354,-1.256256,-0.111873,-2.354,-1.256256,-0.106964
-2.358,-1.264821,-0.107481,-2.358,-1.261966,-0.111098
-2.363,-1.273387,-0.113423,-2.363,-1.270531,-0.103863
-2.368,-1.281952,-0.114973,-2.368,-1.279097,-0.105414
-2.373,-1.287662,-0.109289,-2.373,-1.284807,-0.111356
-2.378,-1.293372,-0.109547,-2.378,-1.293372,-0.107481
-2.383,-1.301938,-0.11549,-2.383,-1.301938,-0.103088
-2.388,-1.313358,-0.111873,-2.388,-1.307648,-0.109289
-2.393,-1.319069,-0.108514,-2.393,-1.316213,-0.111614
-2.397,-1.327634,-0.115748,-2.397,-1.321924,-0.103863
-2.402,-1.333344,-0.116007,-2.402,-1.330489,-0.107739
-2.407,-1.34191,-0.110581,-2.407,-1.339054,-0.112648
-2.412,-1.350475,-0.114715,-2.412,-1.34762,-0.106705
-2.417,-1.356185,-0.116523,-2.417,-1.35333,-0.10438
-2.422,-1.364751,-0.11239,-2.422,-1.364751,-0.110839
-2.427,-1.376171,-0.110323,-2.427,-1.367606,-0.109289
-2.432,-1.381881,-0.116007,-2.432,-1.379026,-0.104897
-2.437,-1.390447,-0.11549,-2.437,-1.387592,-0.108772
-2.441,-1.399012,-0.109547,-2.441,-1.396157,-0.113681
-2.446,-1.404722,-0.115748,-2.446,-1.404722,-0.106447
-2.451,-1.413288,-0.11704,-2.451,-1.407578,-0.105672
-2.456,-1.418998,-0.111873,-2.456,-1.418998,-0.11239
-2.461,-1.427563,-0.111873,-2.461,-1.424708,-0.109031
-2.466,-1.436129,-0.11704,-2.466,-1.433274,-0.104897
-2.471,-1.441839,-0.114456,-2.471,-1.441839,-0.110323
-2.476,-1.45326,-0.111098,-2.476,-1.450404,-0.113165
-2.48,-1.456115,-0.117298,-2.48,-1.456115,-0.106189
-2.485,-1.467535,-0.118074,-2.485,-1.46468,-0.108772
-2.49,-1.473245,-0.111873,-2.49,-1.47039,-0.114198
-2.495,-1.481811,-0.11549,-2.495,-1.476101,-0.109031
