TIME s, IN1, IN2
2.368, 0.294078, 0.261209
2.363, 0.285513, 0.246482
2.358, 0.276947, 0.234855
2.354, 0.268382, 0.233822
2.349, 0.262672, 0.222454
2.344, 0.256961, 0.208502
2.339, 0.248396, 0.206435
2.334, 0.239831, 0.201784
2.329, 0.231265, 0.188091
2.324, 0.2227, 0.180598
2.319, 0.21699, 0.17879
2.314, 0.205569, 0.168455
2.31, 0.199859, 0.155795
2.305, 0.191293, 0.156312
2.3, 0.182728, 0.151403
2.295, 0.174163, 0.136934
2.29, 0.168452, 0.134609
2.285, 0.159887, 0.133576
2.28, 0.151322, 0.121174
2.275, 0.145611, 0.11239
2.271, 0.137046, 0.114456
2.266, 0.128481, 0.106447
2.261, 0.12277, 0.096371
2.256, 0.114205, 0.096112
2.251, 0.108495, 0.095337
2.246, 0.097074, 0.083711
2.241, 0.088509, 0.077768
2.236, 0.082799, 0.080094
2.231, 0.071378, 0.071051
2.227, 0.068523, 0.062266
2.222, 0.059958, 0.064075
2.217, 0.051392, 0.06175
2.212, 0.042827, 0.051415
2.207, 0.037117, 0.049606
2.202, 0.028551, 0.05064
2.197, 0.022841, 0.041855
2.192, 0.014276, 0.034363
2.188, 0.00571, 0.038238
2.183, -0.002855, 0.033588
2.178, -0.008565, 0.024028
2.173, -0.017131, 0.024803
2.168, -0.025696, 0.026353
2.163, -0.034262, 0.017569
2.158, -0.039972, 0.011885
2.153, -0.048537, 0.016535
2.148, -0.054247, 0.010593
2.144, -0.065668, 0.002842
2.139, -0.074233, 0.006201
2.134, -0.079944, 0.006201
2.129, -0.091364, -0.002325
2.124, -0.097074, -0.003876
2.119, -0.10564, -0.00155
2.114, -0.11135, -0.007493
2.109, -0.11706, -0.014727
2.104, -0.125626, -0.010076
2.1, -0.137046, -0.01111
2.095, -0.142756, -0.019894
2.09, -0.154177, -0.018861
2.085, -0.159887, -0.016019
2.08, -0.168452, -0.023253
2.075, -0.177018, -0.028937
2.07, -0.182728, -0.023253
2.065, -0.191293, -0.027129
2.061, -0.199859, -0.034363
2.056, -0.205569, -0.031004
2.051, -0.214135, -0.029195
2.046, -0.225555, -0.037205
2.041, -0.22841, -0.039013
2.036, -0.236976, -0.034363
2.031, -0.245541, -0.040047
2.026, -0.251251, -0.045731
2.021, -0.259817, -0.040822
2.017, -0.265527, -0.040822
2.012, -0.274092, -0.048831
2.007, -0.282658, -0.047539
2.002, -0.288368, -0.044181
1.997, -0.299788, -0.050382
1.992, -0.305499, -0.05529
1.987, -0.314064, -0.049606
1.982, -0.319774, -0.05219
1.978, -0.331195, -0.058908
1.973, -0.336905, -0.055549
1.968, -0.34547, -0.05219
1.963, -0.354036, -0.059424
1.958, -0.362601, -0.062008
1.953, -0.371166, -0.055807
1.948, -0.376877, -0.059941
1.943, -0.382587, -0.065884
1.938, -0.391152, -0.060458
1.934, -0.396863, -0.059683
1.929, -0.405428, -0.066917
1.924, -0.413993, -0.066917
1.919, -0.422559, -0.062266
1.914, -0.431124, -0.067434
1.909, -0.436834, -0.072859
1.904, -0.4454, -0.066659
1.899, -0.453965, -0.067175
1.895, -0.462531, -0.07441
1.89, -0.468241, -0.071568
1.885, -0.476806, -0.06795
1.88, -0.482516, -0.07441
1.875, -0.493937, -0.077252
1.87, -0.499647, -0.070792
1.865, -0.508213, -0.07441
1.86, -0.513923, -0.080352
1.855, -0.525343, -0.075443
1.851, -0.533909, -0.072084
1.846, -0.539619, -0.07906
1.841, -0.548184, -0.079577
1.836, -0.553895, -0.07441
1.831, -0.565315, -0.078802
1.826, -0.571025, -0.084486
1.821, -0.57388, -0.078027
1.816, -0.585301, -0.077252
1.812, -0.593866, -0.085003
1.807, -0.602432, -0.082161
1.802, -0.610997, -0.078027
1.797, -0.616707, -0.084228
1.792, -0.625273, -0.087328
1.787, -0.630983, -0.08061
1.782, -0.639548, -0.083452
1.777, -0.648114, -0.088878
1.772, -0.653824, -0.084744
1.768, -0.662389, -0.081127
1.763, -0.67381, -0.087845
1.758, -0.67952, -0.089395
1.753, -0.688086, -0.083194
1.748, -0.696651, -0.086811
1.743, -0.702361, -0.092495
1.738, -0.708071, -0.086553
1.733, -0.719492, -0.085003
1.729, -0.725202, -0.091979
1.724, -0.733768, -0.090428
1.719, -0.739478, -0.086036
1.714, -0.748043, -0.090945
1.709, -0.756609, -0.095337
1.704, -0.765174, -0.088361
1.699, -0.770884, -0.09017
1.694, -0.77945, -0.096112
1.689, -0.788015, -0.093012
1.685, -0.79658, -0.08862
1.68, -0.805146, -0.095079
1.675, -0.810856, -0.097663
1.67, -0.819421, -0.089912
1.665, -0.825132, -0.093529
1.66, -0.833697, -0.099213
1.655, -0.842262, -0.093787
1.65, -0.850828, -0.090945
1.646, -0.856538, -0.097663
1.641, -0.867959, -0.096629
1.636, -0.873669, -0.092237
1.631, -0.882234, -0.096112
1.626, -0.8908, -0.10128
1.621, -0.89651, -0.094821
1.616, -0.90222, -0.093529
1.611, -0.910785, -0.101538
1.606, -0.922206, -0.097921
1.602, -0.927916, -0.093529
1.597, -0.936482, -0.099471
1.592, -0.945047, -0.102313
1.587, -0.950757, -0.095596
1.582, -0.959323, -0.097921
1.577, -0.965033, -0.103863
1.572, -0.973598, -0.099213
1.567, -0.979308, -0.095596
1.563, -0.990729, -0.102313
1.558, -0.996439, -0.102572
1.553, -1.005005, -0.096371
1.548, -1.01357, -0.100763
1.543, -1.022135, -0.10593
1.538, -1.030701, -0.099471
1.533, -1.036411, -0.097921
1.528, -1.047832, -0.104639
1.523, -1.053542, -0.102572
1.519, -1.062107, -0.097921
1.514, -1.070673, -0.103088
1.509, -1.076383, -0.106705
1.504, -1.082093, -0.09973
1.499, -1.090658, -0.102055
1.494, -1.099224, -0.107481
1.489, -1.107789, -0.103347
1.484, -1.113499, -0.098954
1.479, -1.12492, -0.105414
