TIME s, IN1, IN2
854.492, -0.128481, 0.047539
849.609, -0.134191, 0.04108
844.727, -0.142756, 0.040305
839.844, -0.154177, 0.037205
834.961, -0.159887, 0.02687
830.078, -0.168452, 0.024028
825.195, -0.177018, 0.02532
820.313, -0.182728, 0.014469
815.43, -0.194149, 0.008784
810.547, -0.199859, 0.010851
805.664, -0.208424, 0.006976
800.781, -0.214135, -0.002325
795.898, -0.2227, -0.002584
791.016, -0.231265, -0.002067
786.133, -0.239831, -0.011627
781.25, -0.245541, -0.015244
776.367, -0.251251, -0.011885
771.484, -0.259817, -0.018344
766.602, -0.268382, -0.024286
761.719, -0.276947, -0.022995
756.836, -0.285513, -0.022478
751.953, -0.294078, -0.031521
747.07, -0.299788, -0.033329
742.188, -0.305499, -0.028937
737.305, -0.316919, -0.037463
732.422, -0.322629, -0.040047
727.539, -0.331195, -0.037205
722.656, -0.33976, -0.039788
717.773, -0.348325, -0.045989
712.891, -0.354036, -0.045473
708.008, -0.362601, -0.043147
703.125, -0.371166, -0.051932
698.242, -0.376877, -0.054257
693.359, -0.382587, -0.049865
688.477, -0.394008, -0.054774
683.594, -0.399718, -0.059166
678.711, -0.408283, -0.057099
673.828, -0.413993, -0.05529
668.945, -0.422559, -0.063558
664.063, -0.431124, -0.064592
659.18, -0.43969, -0.059166
654.297, -0.448255, -0.067175
649.414, -0.453965, -0.069501
644.531, -0.465386, -0.065884
639.648, -0.471096, -0.065884
634.766, -0.479661, -0.072859
629.883, -0.485372, -0.073118
625, -0.493937, -0.06795
620.117, -0.499647, -0.075443
615.234, -0.508213, -0.07751
610.352, -0.516778, -0.072601
605.469, -0.525343, -0.075443
600.586, -0.531054, -0.08061
595.703, -0.539619, -0.077768
590.82, -0.551039, -0.075185
585.938, -0.55675, -0.082936
581.055, -0.565315, -0.083452
576.172, -0.571025, -0.077768
571.289, -0.579591, -0.082936
566.406, -0.588156, -0.086036
561.523, -0.593866, -0.082677
556.641, -0.602432, -0.081127
551.758, -0.610997, -0.088103
546.875, -0.616707, -0.08707
541.992, -0.622418, -0.081902
537.109, -0.633838, -0.088878
532.227, -0.639548, -0.091203
527.344, -0.648114, -0.085519
522.461, -0.656679, -0.085778
517.578, -0.662389, -0.091979
512.695, -0.67381, -0.089395
507.813, -0.67952, -0.086294
502.93, -0.688086, -0.09327
498.047, -0.696651, -0.094562
493.164, -0.702361, -0.089137
488.281, -0.710927, -0.093787
483.398, -0.719492, -0.096371
478.516, -0.725202, -0.092754
473.633, -0.733768, -0.089912
468.75, -0.739478, -0.097146
463.867, -0.750898, -0.096888
458.984, -0.753753, -0.091203
454.102, -0.765174, -0.097663
449.219, -0.770884, -0.099471
444.336, -0.77945, -0.095337
439.453, -0.78516, -0.094821
434.57, -0.79658, -0.099988
429.688, -0.805146, -0.098696
424.805, -0.810856, -0.094562
419.922, -0.819421, -0.10128
415.039, -0.825132, -0.102313
410.156, -0.833697, -0.096888
405.273, -0.842262, -0.098954
400.391, -0.847973, -0.103605
395.508, -0.856538, -0.099988
390.625, -0.865103, -0.096888
385.742, -0.873669, -0.103347
380.859, -0.882234, -0.103863
375.977, -0.8908, -0.097404
371.094, -0.899365, -0.103347
366.211, -0.905075, -0.105414
361.328, -0.913641, -0.100763
356.445, -0.922206, -0.099213
351.563, -0.927916, -0.105414
346.68, -0.939337, -0.103863
341.797, -0.945047, -0.098954
336.914, -0.950757, -0.105155
332.031, -0.959323, -0.107222
327.148, -0.965033, -0.101538
322.266, -0.976453, -0.102313
317.383, -0.979308, -0.107481
312.5, -0.990729, -0.104122
307.617, -0.996439, -0.101021
302.734, -1.005005, -0.107739
297.852, -1.01357, -0.108256
292.969, -1.022135, -0.102313
288.086, -1.027846, -0.105672
283.203, -1.036411, -0.109289
278.32, -1.044976, -0.105155
273.438, -1.050687, -0.102313
268.555, -1.062107, -0.109031
263.672, -1.070673, -0.108772
258.789, -1.076383, -0.103088
253.906, -1.082093, -0.109289
249.023, -1.090658, -0.110064
244.141, -1.099224, -0.105414
239.258, -1.107789, -0.105672
234.375, -1.113499, -0.110581
229.492, -1.122065, -0.107997
224.609, -1.13063, -0.104122
